"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0031069","hair follicle morphogenesis","5/288","33/18986",0.151515151515152,9.98842592592593,6.41365506475291,0.000129975615784343,0.00466952423730367,0.00382752490159822,"SNAI1/SHH/FOXQ1/IGFBP5/KRT17",5
"BP","GO:0032964","collagen biosynthetic process","6/288","52/18986",0.115384615384615,7.60657051282051,5.92052919403996,0.0001310325419105,0.00466952423730367,0.00382752490159822,"INHBA/COL1A1/SERPINH1/COL5A1/IL6/ITGA2",6
"BP","GO:0051781","positive regulation of cell division","8/288","99/18986",0.0808080808080808,5.32716049382716,5.35726435785541,0.000132005396771292,0.00466952423730367,0.00382752490159822,"CDC6/MACC1/ECT2/SHH/IL1B/OSM/CDC25B/EREG",8
"BP","GO:0010715","regulation of extracellular matrix disassembly","4/288","18/18986",0.222222222222222,14.6496913580247,7.19038724484207,0.000134159067161769,0.00469825053200516,0.00385107132789626,"PDPN/FAP/IL6/FSCN1",4
"BP","GO:0022612","gland morphogenesis","9/288","127/18986",0.0708661417322835,4.67175196850394,5.15252174740396,0.000139494758332669,0.00483673904634661,0.00396458786840218,"SULF1/CEBPB/SHH/IL6/TNC/IGFBP5/MSX2/AREG/SERPINB5",9
"BP","GO:0060349","bone morphogenesis","8/288","100/18986",0.08,5.27388888888889,5.31810859792174,0.000141625966887417,0.00486249152980131,0.00398569671519077,"COL1A1/SERPINH1/SFRP4/STC1/MMP14/COL3A1/COMP/MSX2",8
"BP","GO:0097193","intrinsic apoptotic signaling pathway","15/288","327/18986",0.0458715596330275,3.02401885830785,4.58192752580346,0.000151231470849047,0.00514187000886761,0.00421469822182271,"GRINA/PMAIP1/PDX1/TRIB3/CEBPB/SNAI1/E2F1/MYC/PYCR1/IER3/S100A8/S100A9/DDIT4/IFI6/MMP9",15
"BP","GO:0001701","in utero embryonic development","17/288","403/18986",0.0421836228287841,2.78089674662255,4.48474048425155,0.000152923237586961,0.0051493959425917,0.00422086709412593,"WNT2/TEAD4/BYSL/RCN1/ATP11A/FKBP10/MDFI/CEBPB/SNAI1/EDNRA/JAG2/COL3A1/GINS1/ASCL2/FOSL1/RRM2/TM4SF1",17
"BP","GO:0060326","cell chemotaxis","15/288","328/18986",0.0457317073170732,3.01479928861789,4.56814765688456,0.000156354989936529,0.00521481118816881,0.00427448679255053,"MET/IL1B/IL6/CXCL2/DPEP1/TNFAIP6/TREM1/S100A8/CXCL3/S100A9/CXCL5/SERPINE1/CXCL10/CXCL1/CXCL11",15
"BP","GO:0050678","regulation of epithelial cell proliferation","17/288","406/18986",0.041871921182266,2.7603482484948,4.44982284526046,0.000166994117299075,0.00551710753567321,0.00452227366310405,"WNT2/CLDN1/SULF1/CDH3/SPARC/NME1/CCND1/PDX1/UHRF1/APLN/SHH/MYC/IQGAP3/TACSTD2/EREG/AREG/SERPINB5",17
"BP","GO:1901992","positive regulation of mitotic cell cycle phase transition","8/288","105/18986",0.0761904761904762,5.02275132275132,5.12990481192152,0.000198818065684604,0.00645044339955385,0.00528731225783262,"CCND1/CDC6/CDC25B/SKA3/CDCA5/UBE2C/CDK1/RRM2",8
"BP","GO:0001556","oocyte maturation","5/288","36/18986",0.138888888888889,9.15605709876543,6.07898214295573,0.000198928579997663,0.00645044339955385,0.00528731225783262,"TRIP13/EDNRA/CDC25B/AURKA/EREG",5
"BP","GO:0048706","embryonic skeletal system development","9/288","134/18986",0.0671641791044776,4.4277052238806,4.94175393653644,0.000209425144499335,0.00672850326639149,0.0055152329217739,"MTHFD1L/COL1A1/SULF1/COL11A1/MDFI/MMP14/EDNRA/SHH/HOXB8",9
"BP","GO:0048730","epidermis morphogenesis","5/288","37/18986",0.135135135135135,8.9085960960961,5.97600671863302,0.000227182539633877,0.00718997213071662,0.00589349063706881,"SNAI1/SHH/FOXQ1/IGFBP5/KRT17",5
"BP","GO:0010466","negative regulation of peptidase activity","11/288","198/18986",0.0555555555555556,3.66242283950617,4.67383435441637,0.00022863588792591,0.00718997213071662,0.00589349063706881,"SERPINH1/CST1/COL6A3/TIMP1/DPEP1/TFPI2/SERPINE2/SERPINE1/IFI6/SERPINB5/MMP9",11
"BP","GO:0045861","negative regulation of proteolysis","14/288","303/18986",0.0462046204620462,3.04597543087642,4.45556094416025,0.000232209378800126,0.00718997213071662,0.00589349063706881,"SERPINH1/HSP90AB1/CST1/PLAU/COL6A3/SHH/TIMP1/DPEP1/TFPI2/SERPINE2/SERPINE1/IFI6/SERPINB5/MMP9",14
"BP","GO:0048705","skeletal system morphogenesis","12/288","232/18986",0.0517241379310345,3.40984195402299,4.58341903918068,0.000232696364648623,0.00718997213071662,0.00589349063706881,"MTHFD1L/COL1A1/COL11A1/SERPINH1/MDFI/SFRP4/STC1/MMP14/COL3A1/COMP/HOXB8/MSX2",12
"BP","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","9/288","136/18986",0.0661764705882353,4.36259191176471,4.88418277669255,0.000234053918589861,0.00718997213071662,0.00589349063706881,"MMP7/CXCL2/REG1A/CXCL3/S100A9/CXCL5/CXCL10/CXCL1/CXCL11",9
"BP","GO:0014823","response to activity","7/288","82/18986",0.0853658536585366,5.62762533875339,5.21185385465174,0.000247344077687426,0.00749573457204232,0.00614411860229024,"SLC7A5/COL4A2/IL6/ITGA2/CDK1/ITGA5/FN1",7
"BP","GO:0050878","regulation of body fluid levels","16/288","381/18986",0.041994750656168,2.7684456109653,4.32756226338992,0.000250553689812233,0.00749573457204232,0.00614411860229024,"PDPN/FAP/NME1/CCND1/PLAU/APLN/SHH/SLC29A1/COL3A1/IL6/ITGA2/TFPI2/SERPINE2/COMP/SERPINE1/CEL",16
"BP","GO:0071216","cellular response to biotic stimulus","13/288","269/18986",0.0483271375464684,3.18589942172656,4.48117765675239,0.000250807429001418,0.00749573457204232,0.00614411860229024,"MMP3/SLC7A5/IL1B/IL6/SPON2/CXCL2/CXCL3/CXCL5/SERPINE1/CXCL10/CXCL1/CXCL11/MMP9",13
"BP","GO:0007584","response to nutrient","10/288","168/18986",0.0595238095238095,3.92402447089947,4.724467638638,0.000252569011850655,0.00749573457204232,0.00614411860229024,"COL1A1/STC2/PDX1/STC1/SPP1/ITGA2/TNC/CXCL10/MLXIPL/C2",10
"BP","GO:0010951","negative regulation of endopeptidase activity","8/288","109/18986",0.073394495412844,4.83843017329256,4.98774649964072,0.000257156165748132,0.00756773859201646,0.00620313900039943,"SERPINH1/TIMP1/DPEP1/SERPINE2/SERPINE1/IFI6/SERPINB5/MMP9",8
"BP","GO:0002526","acute inflammatory response","8/288","110/18986",0.0727272727272727,4.79444444444444,4.95328735822955,0.000273739683437913,0.00798863642832977,0.00654814137487009,"FCGR3A/CEBPB/IL1B/IL6/OSM/C2CD4A/IL1RN/FN1",8
"BP","GO:0007292","female gamete generation","10/288","170/18986",0.0588235294117647,3.87785947712418,4.67772147778516,0.00027778672102865,0.00803974460365563,0.00659003382553395,"INHBA/TRIP13/EDNRA/CDC25B/TNFAIP6/SKA3/FOSL1/AURKA/EREG/LGR5",10
"BP","GO:0010718","positive regulation of epithelial to mesenchymal transition","6/288","60/18986",0.1,6.59236111111111,5.3844999988744,0.000291178957156384,0.00826765741802222,0.00677684985390201,"PDPN/COL1A1/LOXL2/SNAI1/IL1B/IL6",6
"BP","GO:0060350","endochondral bone morphogenesis","6/288","60/18986",0.1,6.59236111111111,5.3844999988744,0.000291178957156384,0.00826765741802222,0.00677684985390201,"COL1A1/SERPINH1/STC1/MMP14/COL3A1/COMP",6
"BP","GO:0033280","response to vitamin D","5/288","39/18986",0.128205128205128,8.45174501424501,5.78128033030474,0.00029274400909045,0.00826765741802222,0.00677684985390201,"STC2/STC1/SPP1/TNC/CXCL10",5
"BP","GO:0030856","regulation of epithelial cell differentiation","10/288","172/18986",0.0581395348837209,3.8327680878553,4.6316810151819,0.000305077812508978,0.00854705999525154,0.00700587111336408,"ETV4/CCND1/SFRP4/CEBPB/IL1B/SULT2B1/APOLD1/SERPINE1/MSX2/MMP9",10
"BP","GO:0042063","gliogenesis","15/288","355/18986",0.0422535211267606,2.78550469483568,4.21464555456907,0.00036491640626531,0.010142359164612,0.00831350910514203,"SLC7A5/MMP14/SHH/IL1B/COL3A1/HAPLN3/IL6/SOX4/VCAN/ASCL2/CDK1/S100A8/SERPINE2/S100A9/AREG",15
"BP","GO:0007143","female meiotic nuclear division","5/288","41/18986",0.121951219512195,8.0394647696477,5.60000262024657,0.000371729171849289,0.0101702778110641,0.00833639351671884,"TRIP13/CDC25B/SKA3/AURKA/EREG",5
"BP","GO:0150077","regulation of neuroinflammatory response","5/288","41/18986",0.121951219512195,8.0394647696477,5.60000262024657,0.000371729171849289,0.0101702778110641,0.00833639351671884,"MMP3/IL1B/IL6/SPHK1/MMP9",5
"BP","GO:0044837","actomyosin contractile ring organization","3/288","10/18986",0.3,19.7770833333333,7.3710569177617,0.000383035662026877,0.0103983789799855,0.00852336393592243,"ANLN/ECT2/IQGAP3",3
"BP","GO:1901987","regulation of cell cycle phase transition","18/288","479/18986",0.0375782881002088,2.47729645093946,4.06416531961439,0.000402817233835746,0.0108512765607137,0.00889459592445408,"INHBA/ANLN/CCND1/CDC6/TRIP13/E2F1/CDC25B/FAM83D/SKA3/CDCA5/PKMYT1/IER3/UBE2C/CDK1/RRM2/MAD2L1/AURKA/UBD",18
"BP","GO:0044319","wound healing, spreading of cells","5/288","42/18986",0.119047619047619,7.84804894179894,5.51390939007716,0.000416782753619606,0.0109742346103448,0.00899538242279909,"PDPN/AJUBA/COL5A1/MSX2/ITGA5",5
"BP","GO:0060251","regulation of glial cell proliferation","5/288","42/18986",0.119047619047619,7.84804894179894,5.51390939007716,0.000416782753619606,0.0109742346103448,0.00899538242279909,"SLC7A5/SHH/IL1B/IL6/ASCL2",5
"BP","GO:0090505","epiboly involved in wound healing","5/288","42/18986",0.119047619047619,7.84804894179894,5.51390939007716,0.000416782753619606,0.0109742346103448,0.00899538242279909,"PDPN/AJUBA/COL5A1/MSX2/ITGA5",5
"BP","GO:0048145","regulation of fibroblast proliferation","7/288","90/18986",0.0777777777777778,5.12739197530864,4.87097608064752,0.000438599313871411,0.0114624984864006,0.00939560352653054,"WNT2/CDC6/E2F1/MYC/SPHK1/EREG/FN1",7
"BP","GO:1905330","regulation of morphogenesis of an epithelium","6/288","65/18986",0.0923076923076923,6.08525641025641,5.09684537342172,0.000450981918447106,0.0116988050251983,0.00958929973961216,"WNT2/ADAMTS12/SULF1/SHH/TACSTD2/CXCL10",6
"BP","GO:0098813","nuclear chromosome segregation","14/288","324/18986",0.0432098765432099,2.84855109739369,4.16513266899958,0.000456460149866271,0.0117538488590565,0.00963441817867896,"UHRF1/MZT1/CDC6/TRIP13/ECT2/TPX2/FAM83D/SKA3/CDCA5/UBE2C/MYBL2/CDK1/MAD2L1/AURKA",14
"BP","GO:2001233","regulation of apoptotic signaling pathway","16/288","403/18986",0.0397022332506203,2.61731458505652,4.07279995829581,0.000465169439398736,0.0118214051482689,0.00968979285200314,"TNFRSF12A/INHBA/GRINA/PMAIP1/PDX1/SNAI1/MYC/IL1B/TPD52L1/PYCR1/IER3/S100A8/S100A9/SERPINE1/IFI6/MMP9",16
"BP","GO:0090504","epiboly","5/288","43/18986",0.116279069767442,7.66553617571059,5.43061362453515,0.00046583492588838,0.0118214051482689,0.00968979285200314,"PDPN/AJUBA/COL5A1/MSX2/ITGA5",5
"BP","GO:0050679","positive regulation of epithelial cell proliferation","11/288","216/18986",0.0509259259259259,3.35722093621399,4.32413252747313,0.000480082072307758,0.0120953051598688,0.00991430375754075,"WNT2/CLDN1/CDH3/NME1/CCND1/PDX1/APLN/SHH/MYC/IQGAP3/AREG",11
"BP","GO:0001885","endothelial cell development","6/288","66/18986",0.0909090909090909,5.99305555555556,5.04291638037047,0.000489853412340849,0.0122533332144118,0.0100438365071691,"CLDN1/MET/STC1/EDNRA/IL1B/COL18A1",6
"BP","GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","3/288","11/18986",0.272727272727273,17.9791666666667,6.99078247034956,0.000520773678091514,0.0129343930544431,0.0106020889895898,"COL4A1/COL1A1/COL4A2",3
"BP","GO:0070613","regulation of protein processing","6/288","67/18986",0.0895522388059701,5.90360696517413,4.9900848797355,0.00053128423028928,0.0131025167216413,0.0107398969310516,"LDLRAD3/PLAU/MMP14/SERPINE2/SERPINE1/NKD2",6
"BP","GO:0019730","antimicrobial humoral response","10/288","185/18986",0.0540540540540541,3.56343843843844,4.34832752504353,0.000542672540797106,0.01328978488022,0.0108933972672338,"MMP7/SPON2/CXCL2/REG1A/CXCL3/S100A9/CXCL5/CXCL10/CXCL1/CXCL11",10
"BP","GO:0009994","oocyte differentiation","6/288","68/18986",0.0882352941176471,5.81678921568627,4.93831119922515,0.000575388887260704,0.0139931380776874,0.0114699232131575,"TRIP13/EDNRA/CDC25B/AURKA/EREG/LGR5",6
"BP","GO:0033598","mammary gland epithelial cell proliferation","4/288","26/18986",0.153846153846154,10.142094017094,5.7891813937766,0.000595733343245149,0.0143879873658242,0.0117935740619203,"CCND1/CEBPB/IQGAP3/AREG",4
"BP","GO:0061180","mammary gland epithelium development","6/288","69/18986",0.0869565217391304,5.73248792270531,4.88755766813486,0.000622284292441062,0.0149245682617396,0.0122333997564591,"WNT2/CCND1/CEBPB/IQGAP3/MSX2/AREG",6
"BP","GO:0010810","regulation of cell-substrate adhesion","11/288","223/18986",0.0493273542600897,3.25183731938216,4.19799842678447,0.00062647388191768,0.0149245682617396,0.0122333997564591,"PDPN/COL8A1/COL1A1/THY1/PLAU/MMP14/TACSTD2/SERPINE1/ITGA5/FN1/OLFM4",11
"BP","GO:0045446","endothelial cell differentiation","8/288","125/18986",0.064,4.21911111111111,4.48138837207622,0.000646661449961876,0.0152267269118139,0.0124810737589097,"CLDN1/PDPN/MET/STC1/EDNRA/IL1B/COL18A1/APOLD1",8
"BP","GO:0007044","cell-substrate junction assembly","7/288","96/18986",0.0729166666666667,4.80692997685185,4.64086027538489,0.000647853315208531,0.0152267269118139,0.0124810737589097,"AJUBA/THY1/MMP14/CDH11/ITGA2/ITGA5/FN1",7
"BP","GO:0051302","regulation of cell division","10/288","190/18986",0.0526315789473684,3.46966374269006,4.2460575390944,0.000667694231396367,0.0155884346556672,0.0127775590808273,"CDC6/MACC1/ECT2/SHH/MYC/IL1B/OSM/CDC25B/AURKA/EREG",10
"BP","GO:0043589","skin morphogenesis","3/288","12/18986",0.25,16.4809027777778,6.65750383089917,0.000686591618204112,0.0158175096949976,0.0129653277640621,"COL1A1/COL1A2/ITGA2",3
"BP","GO:0048012","hepatocyte growth factor receptor signaling pathway","3/288","12/18986",0.25,16.4809027777778,6.65750383089917,0.000686591618204112,0.0158175096949976,0.0129653277640621,"ADAMTS12/MET/ESM1",3
"BP","GO:0035313","wound healing, spreading of epidermal cells","4/288","27/18986",0.148148148148148,9.76646090534979,5.65721176743939,0.000691056248810573,0.0158175096949976,0.0129653277640621,"AJUBA/COL5A1/MSX2/ITGA5",4
"BP","GO:0001837","epithelial to mesenchymal transition","10/288","192/18986",0.0520833333333333,3.43352141203704,4.2061053075899,0.000723943083138679,0.016462653747738,0.0134941407226191,"WNT2/PDPN/COL1A1/LOXL2/SNAI1/EDNRA/IL1B/IL6/FAM83D/MSX2",10
"BP","GO:0048545","response to steroid hormone","14/288","340/18986",0.0411764705882353,2.71450163398693,3.95902723004964,0.000732921447967917,0.0165592961986042,0.0135733567986996,"CLDN1/INHBA/COL1A1/PDX1/STC1/SPP1/IL6/ANXA3/FOSL1/IGFBP7/PMEPA1/DDIT4/IL1RN/AREG",14
"BP","GO:0060485","mesenchyme development","14/288","341/18986",0.0410557184750733,2.70654121863799,3.94654214458942,0.000754109677509558,0.0169041112278637,0.0138559954667661,"WNT2/PDPN/COL1A1/LOXL2/SNAI1/EDNRA/SHH/MYC/IL1B/IL6/SOX4/FAM83D/MSX2/FN1",14
"BP","GO:0090287","regulation of cellular response to growth factor stimulus","15/288","381/18986",0.0393700787401575,2.59541776027997,3.90414590695893,0.000757837082459908,0.0169041112278637,0.0138559954667661,"ADAMTS12/SULF1/CDH3/HSP90AB1/SFRP4/PTP4A3/APLN/IL1B/TNFAIP6/GDF15/HTRA3/PMEPA1/FSTL3/MSX2/ITGA5",15
"BP","GO:0042542","response to hydrogen peroxide","7/288","99/18986",0.0707070707070707,4.66126543209876,4.53284938980455,0.00077863780881137,0.0171165754633834,0.0140301485733405,"COL1A1/ECT2/IL6/FOSL1/SPHK1/CDK1/AREG",7
"BP","GO:0006953","acute-phase response","5/288","48/18986",0.104166666666667,6.86704282407407,5.05099324445386,0.000779083825610424,0.0171165754633834,0.0140301485733405,"CEBPB/IL1B/IL6/IL1RN/FN1",5
"BP","GO:0000070","mitotic sister chromatid segregation","10/288","194/18986",0.0515463917525773,3.39812428407789,4.16667874161068,0.000784042268447628,0.0171165754633834,0.0140301485733405,"UHRF1/MZT1/TRIP13/TPX2/SKA3/CDCA5/UBE2C/MYBL2/CDK1/MAD2L1",10
"BP","GO:0002675","positive regulation of acute inflammatory response","4/288","28/18986",0.142857142857143,9.41765873015873,5.53194734441148,0.000796688121225443,0.0171165754633834,0.0140301485733405,"IL1B/IL6/OSM/C2CD4A",4
"BP","GO:0032740","positive regulation of interleukin-17 production","4/288","28/18986",0.142857142857143,9.41765873015873,5.53194734441148,0.000796688121225443,0.0171165754633834,0.0140301485733405,"SLC7A5/IL6/OSM/SPHK1",4
"BP","GO:0060512","prostate gland morphogenesis","4/288","28/18986",0.142857142857143,9.41765873015873,5.53194734441148,0.000796688121225443,0.0171165754633834,0.0140301485733405,"SULF1/SHH/TNC/SERPINB5",4
"BP","GO:0001886","endothelial cell morphogenesis","3/288","13/18986",0.230769230769231,15.213141025641,6.36205918439667,0.000882584333462738,0.0186193393722079,0.0152619370789657,"MET/STC1/COL18A1",3
"BP","GO:0007144","female meiosis I","3/288","13/18986",0.230769230769231,15.213141025641,6.36205918439667,0.000882584333462738,0.0186193393722079,0.0152619370789657,"TRIP13/CDC25B/AURKA",3
"BP","GO:0070486","leukocyte aggregation","3/288","13/18986",0.230769230769231,15.213141025641,6.36205918439667,0.000882584333462738,0.0186193393722079,0.0152619370789657,"IL1B/S100A8/S100A9",3
"BP","GO:0030324","lung development","10/288","198/18986",0.0505050505050505,3.32947530864198,4.08935108418577,0.000916591139986238,0.0192209710912084,0.0157550837613771,"WNT2/PDPN/ADAMTS2/MMP14/SHH/COL3A1/TNC/CHI3L1/IGFBP5/SIM2",10
"BP","GO:0007596","blood coagulation","11/288","234/18986",0.047008547008547,3.09897317188984,4.00954402206866,0.00093057641355262,0.0193980869063171,0.0159002624044987,"PDPN/FAP/PLAU/SHH/COL3A1/IL6/ITGA2/TFPI2/SERPINE2/COMP/SERPINE1",11
"BP","GO:0000819","sister chromatid segregation","11/288","235/18986",0.0468085106382979,3.08578605200946,3.99296441724234,0.000963418081188966,0.0199638468658211,0.0163640056518363,"UHRF1/MZT1/CDC6/TRIP13/TPX2/SKA3/CDCA5/UBE2C/MYBL2/CDK1/MAD2L1",11
"BP","GO:0150115","cell-substrate junction organization","7/288","103/18986",0.0679611650485437,4.48024541531823,4.39538531337725,0.00098454545376927,0.020281636347647,0.0166244919655034,"AJUBA/THY1/MMP14/CDH11/ITGA2/ITGA5/FN1",7
"BP","GO:0016055","Wnt signaling pathway","17/288","476/18986",0.0357142857142857,2.35441468253968,3.7141196208698,0.00101825573390755,0.0208416215843926,0.0170835017766205,"WNT2/CTHRC1/COL1A1/SULF1/CDH3/TMEM132A/CCND1/MDFI/SFRP4/SNAI1/EDNRA/SHH/SOX4/NKD2/RNF43/LGR5/NOTUM",17
"BP","GO:0048762","mesenchymal cell differentiation","12/288","274/18986",0.0437956204379562,2.88716545012165,3.90507267666374,0.00102363189963322,0.0208416215843926,0.0170835017766205,"WNT2/PDPN/COL1A1/LOXL2/SNAI1/EDNRA/SHH/IL1B/IL6/FAM83D/MSX2/FN1",12
"BP","GO:1900047","negative regulation of hemostasis","5/288","51/18986",0.0980392156862745,6.4630991285403,4.84836693908904,0.00103003162949212,0.0208506980721469,0.0170909416101309,"FAP/PLAU/SERPINE2/COMP/SERPINE1",5
"BP","GO:0030323","respiratory tube development","10/288","202/18986",0.0495049504950495,3.26354510451045,4.01397593763107,0.00106700293239901,0.0214054202710394,0.017545637403927,"WNT2/PDPN/ADAMTS2/MMP14/SHH/COL3A1/TNC/CHI3L1/IGFBP5/SIM2",10
"BP","GO:0046683","response to organophosphorus","8/288","135/18986",0.0592592592592593,3.90658436213992,4.20616772960192,0.00106965977939232,0.0214054202710394,0.017545637403927,"COL1A1/RFC3/STC1/IL1B/FOSL1/IGFBP5/AREG/AQP9",8
"BP","GO:0060572","morphogenesis of an epithelial bud","3/288","14/18986",0.214285714285714,14.1264880952381,6.0976146628087,0.00111073272718871,0.0221010568784936,0.0181158382000216,"WNT2/SULF1/SHH",3
"BP","GO:0042476","odontogenesis","8/288","136/18986",0.0588235294117647,3.87785947712418,4.18010631701505,0.00112188514569247,0.0221968462159042,0.0181943549943704,"INHBA/COL1A1/COL1A2/SHH/JAG2/TNC/SERPINE1/MSX2",8
"BP","GO:0141091","transforming growth factor beta receptor superfamily signaling pathway","15/288","397/18986",0.0377833753148615,2.49081654072208,3.72559300235854,0.00114558335884978,0.0225383872061344,0.0184743099916224,"INHBA/SULF1/CDH3/COL1A2/HSP90AB1/SFRP4/TGIF2/COL3A1/TNFAIP6/GDF15/HTRA3/COMP/PMEPA1/FSTL3/MSX2",15
"BP","GO:0007599","hemostasis","11/288","241/18986",0.045643153526971,3.00896150299677,3.89530421134311,0.00118122703426656,0.0228575576413871,0.0187359282479373,"PDPN/FAP/PLAU/SHH/COL3A1/IL6/ITGA2/TFPI2/SERPINE2/COMP/SERPINE1",11
"BP","GO:0050817","coagulation","11/288","241/18986",0.045643153526971,3.00896150299677,3.89530421134311,0.00118122703426656,0.0228575576413871,0.0187359282479373,"PDPN/FAP/PLAU/SHH/COL3A1/IL6/ITGA2/TFPI2/SERPINE2/COMP/SERPINE1",11
"BP","GO:0014850","response to muscle activity","4/288","31/18986",0.129032258064516,8.50627240143369,5.1909547160424,0.00118138718820419,0.0228575576413871,0.0187359282479373,"SLC7A5/ITGA2/ITGA5/FN1",4
"BP","GO:0010389","regulation of G2/M transition of mitotic cell cycle","7/288","107/18986",0.0654205607476635,4.31275960539979,4.26477657806085,0.00123106782256059,0.0236879094209186,0.0194165526438562,"CCND1/CDC6/CDC25B/PKMYT1/IER3/CDK1/AURKA",7
"BP","GO:0045765","regulation of angiogenesis","14/288","360/18986",0.0388888888888889,2.56369598765432,3.71747228815133,0.00126676401282434,0.0242415714366713,0.0198703794246303,"ADAM12/SULF1/SPARC/THBS2/COL4A2/IL1B/IL6/ANXA3/SPHK1/CHI3L1/SERPINE1/CXCL10/ITGA5/EFNA3",14
"BP","GO:2000241","regulation of reproductive process","10/288","207/18986",0.0483091787439614,3.18471551261406,3.92236315841573,0.00128283310465152,0.024415660502661,0.0200130770960223,"INHBA/SULF1/TRIP13/SNAI1/SHH/TIMP1/CDC25B/PKMYT1/AURKA/MSX2",10
"BP","GO:0010458","exit from mitosis","4/288","32/18986",0.125,8.24045138888889,5.08737978571406,0.00133420573139733,0.0252561538992079,0.0207020143927199,"ANLN/CDCA5/UBE2S/UBE2C",4
"BP","GO:1904019","epithelial cell apoptotic process","6/288","80/18986",0.075,4.94427083333333,4.38748719255335,0.001358012740279,0.0254377290451382,0.0208508482689867,"PDX1/SFRP4/E2F1/EDNRA/JAG2/IL6",6
"BP","GO:0043434","response to peptide hormone","16/288","446/18986",0.0358744394618834,2.3649725959143,3.62026585014432,0.00135832533736175,0.0254377290451382,0.0208508482689867,"INHBA/COL1A1/STC2/VWA2/CDC6/TRIB3/EDNRA/TIMP1/IL1B/COL3A1/GDF15/REG1A/PCSK9/IGFBP5/EREG/AREG",16
"BP","GO:0035860","glial cell-derived neurotrophic factor receptor signaling pathway","3/288","15/18986",0.2,13.1847222222222,5.85895439199755,0.00137290736380144,0.0255740510001737,0.0209625889198574,"SULF1/MMP14/GDF15",3
"BP","GO:0016485","protein processing","11/288","246/18986",0.0447154471544715,2.94780374887082,3.81620700633422,0.00139234939901895,0.0257989819860548,0.0211469607971299,"ADAMTS2/LDLRAD3/PLAU/MMP14/SHH/PCSK9/SERPINE2/COMP/SERPINE1/NKD2/KLK6",11
"BP","GO:0000086","G2/M transition of mitotic cell cycle","8/288","141/18986",0.0567375886524823,3.74034672970843,4.05341405354275,0.00141437447195942,0.0260691547410626,0.0213684165375808,"CCND1/CDC6/CDC25B/TPD52L1/PKMYT1/IER3/CDK1/AURKA",8
"BP","GO:0045862","positive regulation of proteolysis","13/288","325/18986",0.04,2.63694444444444,3.69412963134708,0.00145837549808117,0.0267394292894255,0.0219178285107047,"PMAIP1/PRR7/TRIB3/MMP14/MYC/IL1B/PRSS22/S100A8/S100A9/AURKA/NKD2/PACSIN3/EFNA3",13
"BP","GO:0060351","cartilage development involved in endochondral bone morphogenesis","4/288","33/18986",0.121212121212121,7.99074074074074,4.98821485849956,0.00150030643699912,0.0273649642831819,0.0224305682768454,"COL1A1/SERPINH1/STC1/COMP",4
"BP","GO:0007229","integrin-mediated signaling pathway","7/288","111/18986",0.0630630630630631,4.15734484484484,4.14041615285989,0.00152350097801033,0.0276440436528092,0.0226593246088583,"THY1/TIMP1/COL3A1/ITGBL1/ITGA2/ITGA5/FN1",7
"BP","GO:1901342","regulation of vasculature development","14/288","369/18986",0.037940379403794,2.50116681722373,3.6140258658754,0.00159658071307714,0.0288207508102894,0.0236238502689168,"ADAM12/SULF1/SPARC/THBS2/COL4A2/IL1B/IL6/ANXA3/SPHK1/CHI3L1/SERPINE1/CXCL10/ITGA5/EFNA3",14
"BP","GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","8/288","144/18986",0.0555555555555556,3.66242283950617,3.9801436193433,0.00161702532879538,0.0290401164176484,0.0238036603056681,"PMAIP1/PRR7/MYC/DPEP1/S100A8/S100A9/IFI6/MMP9",8
"BP","GO:0097152","mesenchymal cell apoptotic process","3/288","16/18986",0.1875,12.3606770833333,5.64201853272425,0.00167087198549603,0.0298540494551383,0.0244708265544988,"EDNRA/SHH/MSX2",3
"BP","GO:0051346","negative regulation of hydrolase activity","11/288","252/18986",0.0436507936507936,2.87761794532628,3.72388453666803,0.00168561194744842,0.0299645331977887,0.024561388088121,"SERPINH1/CST1/COL6A3/TIMP1/DPEP1/TFPI2/SERPINE2/SERPINE1/IFI6/SERPINB5/MMP9",11
"BP","GO:0048568","embryonic organ development","16/288","458/18986",0.0349344978165939,2.3030082484231,3.50323765118074,0.0017800442311645,0.0314834085734247,0.0258063828728634,"WNT2/TEAD4/MTHFD1L/CTHRC1/SPARC/COL11A1/MFAP2/MDFI/CEBPB/SNAI1/MMP14/EDNRA/SHH/ASCL2/COL18A1/HOXB8",16
"BP","GO:0042176","regulation of protein catabolic process","14/288","374/18986",0.0374331550802139,2.46772875816993,3.55786159733856,0.00180885207938604,0.0318321607136177,0.0260922487198399,"TMEM132A/HSP90AB1/TRIB3/SHH/TIMP1/IL1B/FAM83D/IER3/PCSK9/MAD2L1/SERPINE2/AURKA/NKD2/PACSIN3",14
"BP","GO:0001541","ovarian follicle development","5/288","58/18986",0.0862068965517241,5.68306992337165,4.43298480186881,0.00184352538814291,0.0322801295463824,0.0264594407024512,"INHBA/CEBPB/MMP14/TNFAIP6/EREG",5
