"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"MF","GO:0015318","inorganic molecular entity transmembrane transporter activity",347,-0.469001465038192,-1.94595432600424,2.16776892128459e-09,3.84562206635887e-07,3.1609493665363e-07,2122,"tags=34%, list=18%, signal=29%","84286/8402/51643/4694/4705/8645/8912/4723/1329/64114/2555/476/53373/4722/4707/4700/1364/84975/55362/4698/285195/6566/79815/27069/1351/54499/30061/1182/7386/116843/8604/1080/9377/29796/283375/7384/9424/3775/8714/57419/783/57185/29957/1346/51382/64116/364/219855/3738/26503/490/9114/84102/5663/283537/782/245972/7991/90550/55532/65010/3954/6505/6564/54020/6534/6335/55129/7782/6330/152519/11261/54102/203859/2281/114134/9914/6536/1181/6332/3790/147798/3778/3779/9058/5023/6535/54795/477/5025/54805/6548/206358/79085/8989/140738/255231/26504/6337/53405/10050/6549/489/50636/5349/9153/389816/54831/6550/140803/8671/6338/92736/1836/266675/1179/1811/343/22802"
"BP","GO:0006956","complement activation",38,0.807787775602985,2.44900423317112,3.43570261420885e-09,5.94627945132341e-07,4.88760672280647e-07,706,"tags=58%, list=6%, signal=55%","3078/722/8547/629/3426/78989/718/727/725/720/733/721/717/710/3075/1191/5648/54209/715/716/3553/2219"
"BP","GO:0006958","complement activation, classical pathway",24,0.870526223193591,2.44008298674453,3.98371684479877e-09,6.73058445968859e-07,5.53227444537093e-07,505,"tags=58%, list=4%, signal=56%","722/3426/718/727/725/720/733/721/717/710/1191/54209/715/716"
"BP","GO:0045807","positive regulation of endocytosis",126,0.590127853024917,2.21733338854153,4.29437366297115e-09,7.08671523545193e-07,5.82499986940591e-07,789,"tags=21%, list=7%, signal=20%","336/335/7448/197/7018/57817/7036/8547/5054/78989/718/720/721/717/348/255738/7422/1191/6556/54209/2209/3673/55646/2219/6424/6347/8862"
"MF","GO:0030414","peptidase inhibitor activity",93,0.645832502682776,2.28272109967873,5.00547715765604e-09,8.04851840754597e-07,6.61556406814991e-07,710,"tags=32%, list=6%, signal=31%","259/197/3273/462/12/3700/5345/3827/183/5265/5054/51156/718/727/866/7076/1469/720/28234/721/710/5268/332/7035/7980/9232/5270/1475/5627/871"
"BP","GO:0006869","lipid transport",298,0.46413576798805,1.92727448159571,5.10404915923856e-09,8.04851840754597e-07,6.61556406814991e-07,1014,"tags=21%, list=9%, signal=20%","336/335/345/350/344/5950/6696/341/183/366/10998/55937/1066/28234/123/28231/3990/2172/348/1645/2180/8431/3624/255738/8529/3931/6513/4481/64849/23250/388323/5947/185/27346/1191/54209/6469/3764/29015/10280/64220/9066/84647/4282/83758/7274/9388/118471/2170/3949/1312/3553/57655/80820/5948/26031/124976/27141/114897/196527/81575/4833/949/84879"
"BP","GO:0000819","sister chromatid segregation",205,0.519156409111337,2.06971999602085,5.50676829235453e-09,8.49478865272777e-07,6.9823805738985e-07,2923,"tags=49%, list=25%, signal=37%","11065/4605/22974/9319/983/29128/221150/113130/4085/23212/990/5347/83540/891/4751/440145/118471/332/7153/57405/3833/11004/699/81620/54892/24137/991/5901/10783/1063/146909/9212/9493/51203/9055/29127/7272/22919/701/23310/64105/10459/55143/147841/26271/64151/23397/9787/86/3832/55795/10615/10460/2491/6599/9928/9700/1104/286053/84722/3619/11200/64682/10051/91272/605/10726/11130/7283/81930/9918/51434/3192/10592/9735/116028/56647/8881/55055/3837/126731/56992/81929/8243/283489/10403/220134/27436/10464/5885/8379/148479/152185/5925/6597/9183/54984/1062/51529/9184"
"BP","GO:0170039","proteinogenic amino acid metabolic process",122,0.591973500781414,2.22221568675668,5.78980355013609e-09,8.74137148760972e-07,7.18506191966496e-07,2048,"tags=45%, list=17%, signal=38%","189/5053/1373/6999/51268/8659/29968/84706/27165/10993/8942/875/26227/1503/6472/2184/2653/2731/4522/259307/56954/5471/5831/51166/8833/6470/790/51540/23498/5723/5092/10588/5860/4507/8985/2356/51380/125061/3081/9971/2806/2730/4846/58478/7915/2729/9945/2752/6611/60496/440/2639/162417/5198/586"
"MF","GO:0015075","monoatomic ion transmembrane transporter activity",367,-0.453017152218566,-1.88661612361924,6.16615994419042e-09,9.1156397841615e-07,7.49269566902612e-07,2122,"tags=32%, list=18%, signal=27%","84286/51643/4694/4705/8645/8912/4723/1329/64114/2555/476/53373/4722/4707/4700/1364/55362/222962/4698/285195/23200/6566/79815/83862/27069/1351/54499/30061/1182/79838/7386/116843/8604/125111/1080/9377/29796/283375/7384/9424/3775/57419/783/57185/1346/51382/64116/3738/26503/490/9114/84102/5663/283537/782/245972/7991/90550/55532/65010/3954/6505/6564/6534/6335/55129/7782/6330/152519/1136/11261/54102/203859/2281/114134/9914/84239/6536/1181/6332/3790/147798/3778/3779/9058/5023/6535/54795/477/5025/54805/6548/206358/8989/10396/140738/255231/26504/6337/53405/10050/6549/489/50636/5349/9153/389816/54831/6550/140803/8671/6338/92736/1836/266675/1179/1811/22802"
"BP","GO:0000070","mitotic sister chromatid segregation",170,0.543210629232455,2.1155250200847,6.78578753694604e-09,9.82692823717737e-07,8.0773466685753e-07,2923,"tags=53%, list=25%, signal=41%","11065/4605/22974/9319/983/29128/221150/113130/4085/23212/5347/83540/891/4751/440145/118471/332/57405/3833/11004/699/81620/54892/24137/991/5901/1063/146909/9212/9493/51203/9055/29127/7272/22919/701/23310/64105/10459/55143/147841/26271/64151/23397/9787/3832/55795/10615/2491/9928/9700/1104/286053/84722/3619/11200/10051/91272/10726/11130/7283/81930/9918/51434/3192/10592/9735/56647/8881/55055/3837/126731/56992/81929/8243/283489/10403/220134/27436/10464/5885/8379/148479/152185/5925/9183/54984/1062/51529/9184"
"BP","GO:0002455","humoral immune response mediated by circulating immunoglobulin",34,0.808412131885163,2.41563798450649,8.60115071684961e-09,1.2206753097353e-06,1.00334686572766e-06,505,"tags=44%, list=4%, signal=42%","3263/722/3426/718/727/725/720/733/721/717/710/1191/54209/715/716"
"BP","GO:0098662","inorganic cation transmembrane transport",463,-0.421426266429779,-1.78217765535949,8.87462304301473e-09,1.23479068849476e-06,1.01494914925376e-06,2122,"tags=33%, list=18%, signal=28%","84286/4694/4705/808/8645/8912/4723/1329/5532/476/53373/4722/4707/3932/4700/11060/6622/27075/5294/805/4698/285195/6366/6566/7871/79815/65268/27069/6786/1351/54499/30061/3755/1182/801/578/7386/116843/8604/51719/1910/9377/29796/283375/7384/9424/3775/57419/783/5336/57185/57628/1346/51382/64116/2621/53826/10939/3738/26503/6363/490/9114/84102/5663/283537/782/10142/245972/7991/90550/55532/3954/817/6505/6564/168620/6534/6335/7782/57158/483/287/9843/6330/152519/6844/930/596/11261/5144/9495/2281/79026/9914/9465/845/159371/931/130497/6536/2185/6332/3790/3778/3779/9058/23327/288/5023/6535/150/623/6948/54795/477/5025/54805/6548/3306/206358/6717/79085/8989/857/140738/255231/26504/6337/2946/51196/5333/5350/2273/10050/6549/489/5349/5354/389816/340024/6550/140803/1908/406967/8671/286133/6338/406992/92736/343"
"BP","GO:0048285","organelle fission",352,0.437262758547067,1.85535616989383,9.72575699815966e-09,1.32719176267194e-06,1.09089918070451e-06,2251,"tags=37%, list=19%, signal=31%","3481/11065/664/4605/22974/54443/2069/4488/9319/9088/1164/983/29128/221150/113130/4085/994/23212/6790/655/8877/5347/27338/25879/83540/891/4751/440145/118471/89866/332/7153/57405/3833/3553/9232/11004/25788/84057/699/81620/54892/24137/991/5901/10635/5902/4288/1063/57820/146909/9212/9493/51203/2175/9055/29127/7272/22919/701/8438/23310/64105/1111/63979/27085/10459/55143/147841/26271/64151/5155/23397/9787/9650/9134/3832/55795/5159/10615/192111/259266/2491/9928/811/9700/3976/898/1104/4439/286053/7329/84722/3619/11200/9133/29893/10051/9585/91272/10726/11130/7283/11022/84930/81930/9918/995/79866/51434/2177/3192/10592/9735/3791/8815/10919/56647/9820/23023/8881/6152/55055/3837/23236/126731/56992/5810/81929"
"BP","GO:0006959","humoral immune response",164,0.552241308596333,2.14601782352977,1.04770629429541e-08,1.40274035175854e-06,1.15299713539045e-06,1142,"tags=35%, list=10%, signal=32%","2243/2244/3263/3273/7018/57817/3078/4316/3827/722/8547/629/3426/78989/718/727/725/116842/720/733/721/717/2920/6372/710/3627/6280/54210/6373/3075/1191/6556/5648/54209/4283/6362/283/2921/715/6348/6351/10417/716/388372/3553/2219/2919/6480/9156/6347/124976/6349/9308/1671/5199/975/2125/3569"
"MF","GO:0004857","enzyme inhibitor activity",270,0.476228900258598,1.96337473126099,1.09221482243972e-08,1.43525118148746e-06,1.17971975265858e-06,710,"tags=17%, list=6%, signal=16%","336/345/259/197/344/3273/462/12/3700/341/5345/3827/183/5265/5054/51156/718/727/866/7076/57761/1469/720/28234/721/54997/3485/54658/710/51129/54578/5268/9188/6242/306/332/4869/7035/7980/9232/5270/1475/3843/5627/55003/871"
"BP","GO:0170033","L-amino acid metabolic process",126,0.580180715391068,2.17995823283096,1.27622288645717e-08,1.64655956405457e-06,1.35340689260463e-06,2048,"tags=44%, list=17%, signal=37%","189/5053/1373/6999/51268/8659/29968/84706/27165/10993/8942/875/26227/1503/6472/2184/2653/2731/4522/259307/56954/5471/5831/51166/8833/6470/790/51540/23498/5723/5092/10588/5860/4507/8985/2356/51380/125061/3081/9971/2806/2730/4846/58478/7915/2729/9945/2752/6611/60496/440/2639/162417/5198/586"
"BP","GO:0042730","fibrinolysis",19,0.892982263808424,2.36373067598902,1.50242765450427e-08,1.89601246592379e-06,1.55844732001479e-06,214,"tags=58%, list=2%, signal=57%","2266/2243/2244/350/7448/3273/5345/5054/2161/710/2191"
"MF","GO:0061135","endopeptidase regulator activity",107,0.622133791709986,2.27140259487807,1.54972834024211e-08,1.89601246592379e-06,1.55844732001479e-06,710,"tags=29%, list=6%, signal=27%","259/197/3273/462/12/3700/5345/3827/183/5265/5054/51156/718/727/866/7076/1469/720/28234/721/710/5268/332/7035/7980/9232/5270/1475/11047/5627/871"
"BP","GO:0042060","wound healing",339,0.440600327835273,1.86289229251142,1.52394786573289e-08,1.89601246592379e-06,1.55844732001479e-06,1142,"tags=19%, list=10%, signal=18%","2266/2243/2244/350/7448/2267/6288/3273/462/5345/9076/3827/5265/5054/51156/2161/725/51330/5624/7076/2335/348/84962/2159/116844/710/7422/2191/2069/8529/1311/27346/4488/6556/6469/60681/5754/9066/1289/3673/6385/7035/7980/2149/5270/5627/55612/57834/5328/1265/114897/3170/196527/960/1281/2876/949/5329/131566/4321/2717/5478/7301/2125/3569"
"CC","GO:0005903","brush border",82,-0.651661611224105,-2.23778280702388,1.68796258217373e-08,2.03013262425504e-06,1.66868878997763e-06,1894,"tags=46%, list=16%, signal=39%","2314/6519/103910/83715/2059/257629/4637/2317/3775/10672/59272/948/5579/65010/6564/4641/4648/4642/54825/5357/79901/6584/51474/9429/4640/53841/10050/85477/81693/9153/6476/340024/6550/140803/55600/1811/343/762"
"BP","GO:0071826","protein-RNA complex organization",174,0.525068239655363,2.05059825317528,1.96486205114309e-08,2.32377685248523e-06,1.91005274129541e-06,4077,"tags=62%, list=34%, signal=41%","23246/3326/23212/8894/55299/8607/8662/79084/4839/5591/26747/23450/6635/6636/6628/79752/6732/6637/3646/1968/6627/51154/96764/8667/11171/3692/3320/6629/10480/6631/79833/1207/6606/24148/25929/6633/27339/57819/6632/6223/8669/545/7919/22827/6169/6607/7415/6152/51634/10856/10728/8668/55794/8996/1660/10419/8663/28985/54680/3799/8175/7520/6426/10946/6209/23020/29777/25804/8562/6895/9129/10772/6193/51340/6431/8666/84844/50628/11218/92345/51631/6634/22868/54960/10713/8161/9733/6880/23195/6135/10658/6232/11338/8487/6208/8575/56949/9326/4686/54496/27341/55692/6936/22907/9879/8683/8661/5822"
"CC","GO:0030684","preribosome",97,0.623975938354731,2.21891875348497,2.47608984427647e-08,2.88038254671899e-06,2.36756062590784e-06,3095,"tags=69%, list=26%, signal=52%","23246/705/23212/10171/25879/56902/10813/23160/51602/8568/9136/10528/5591/65083/55226/54663/55759/10885/28987/10969/8602/51388/84946/84128/56342/9277/6201/51154/2091/51096/79050/22984/10436/27292/27340/84294/55127/83732/51018/51406/26574/23076/6223/57647/84135/26155/79954/6210/23481/10607/10199/84549/92856/134430/11103/55813/6191/88745/7520/6233/9790/6206/5303/6193/6194/6217/153443"
"CC","GO:0045177","apical part of cell",304,-0.466119811634426,-1.90735128476607,2.68743268586128e-08,3.07581005465672e-06,2.52819431449191e-06,1223,"tags=29%, list=10%, signal=26%","59272/948/5874/64116/4072/2064/6583/9114/200958/4645/245972/9854/65010/79629/3570/6505/5337/6564/50506/8842/3084/54566/28514/4921/483/287/23094/57619/8516/5144/4648/2813/4582/114134/4118/66002/9465/1513/56667/6536/5873/54825/2168/3778/5169/9058/10752/6535/5243/92521/6548/1271/206358/79901/6584/150696/857/9429/634/6337/5327/5205/10004/79981/4640/80736/53405/5028/5794/53841/10050/6549/81693/6476/771/340024/6550/140803/2169/6338/1836/760/1087/1811/343/762/22802"
"CC","GO:0031526","brush border membrane",40,-0.76570344147276,-2.33532816635171,2.75117935659763e-08,3.09878868482806e-06,2.54708184041896e-06,1319,"tags=55%, list=11%, signal=49%","3775/10672/59272/948/5579/65010/54825/79901/6584/51474/9429/53841/10050/81693/9153/340024/6550/140803/55600/1811/343/762"
"CC","GO:0034361","very-low-density lipoprotein particle",16,0.908329691444318,2.31115076952569,3.27624458161051e-08,3.52245932592548e-06,2.89532236470556e-06,140,"tags=50%, list=1%, signal=49%","336/335/345/350/344/341/55937/348"
"CC","GO:0034385","triglyceride-rich plasma lipoprotein particle",16,0.908329691444318,2.31115076952569,3.27624458161051e-08,3.52245932592548e-06,2.89532236470556e-06,140,"tags=50%, list=1%, signal=49%","336/335/345/350/344/341/55937/348"
"BP","GO:0051346","negative regulation of hydrolase activity",153,0.547941734222966,2.11792116108259,3.19692178289992e-08,3.52245932592548e-06,2.89532236470556e-06,1002,"tags=23%, list=8%, signal=21%","336/345/259/7448/462/12/3700/341/5345/3827/5265/1800/5054/51156/866/7076/1469/28234/710/7422/51129/4318/5268/332/2537/7035/7980/5270/1475/871/6059/1893/960/2876/5329"
"BP","GO:1905952","regulation of lipid localization",121,0.585064071844806,2.19048174076467,3.85958021102578e-08,4.08769868319984e-06,3.35992677915064e-06,720,"tags=22%, list=6%, signal=21%","336/335/345/1401/344/6696/341/183/718/1066/123/348/2180/255738/29923/8529/4481/185/27346/54209/6469/4282/9388/118471/2170/3553/80820"
"BP","GO:0043086","negative regulation of catalytic activity",333,0.438921739883289,1.85159392408053,4.06223120062618e-08,4.23905773524167e-06,3.48433793849376e-06,1427,"tags=22%, list=12%, signal=20%","336/3240/345/259/7448/462/12/3700/341/5345/3827/183/5265/1800/5054/51156/866/7076/57761/1469/28234/348/710/7422/51129/4318/54206/5268/4085/11221/5347/7070/4171/332/4869/2537/7035/3553/7980/5270/1475/3843/871/7023/11006/6059/1029/8692/1893/2041/960/51654/2876/5329/10459/2717/5478/10527/5037/3301/26271/5176/1594/1476/55795/6201/2022/8660/6690/23677/2950/5272/5987"
"BP","GO:0030301","cholesterol transport",82,0.63569265795536,2.22191999797508,4.13410836043795e-08,4.25036399343435e-06,3.49363123592531e-06,720,"tags=26%, list=6%, signal=24%","336/335/345/344/341/55937/1066/3990/348/255738/3931/4481/27346/1191/54209/6469/9066/9388/3949/1312/80820"
"BP","GO:0022618","protein-RNA complex assembly",165,0.530013858921534,2.05748495091066,4.25275991451295e-08,4.25036399343435e-06,3.49363123592531e-06,4077,"tags=64%, list=34%, signal=42%","23246/3326/23212/8894/55299/8607/8662/79084/4839/5591/26747/23450/6635/6636/6628/6732/6637/3646/1968/6627/51154/96764/8667/11171/3692/3320/6629/10480/6631/79833/1207/6606/24148/25929/6633/27339/57819/6632/6223/8669/545/7919/22827/6169/6607/6152/51634/10856/10728/8668/55794/8996/1660/10419/8663/28985/54680/8175/7520/6426/10946/6209/23020/29777/25804/8562/6895/9129/10772/6193/51340/6431/8666/84844/50628/11218/92345/51631/6634/22868/54960/10713/8161/9733/6880/23195/6135/10658/6232/11338/8487/6208/8575/56949/9326/4686/54496/27341/55692/6936/22907/9879/8683/8661/5822"
"BP","GO:0030100","regulation of endocytosis",237,0.489111996140782,1.9806187602485,4.22954664174783e-08,4.25036399343435e-06,3.49363123592531e-06,1080,"tags=18%, list=9%, signal=16%","336/335/345/7448/197/344/7018/57817/341/7036/8547/5054/78989/718/720/721/717/348/255738/7422/29763/1191/6556/7052/54209/2209/8877/9066/3673/55646/2219/6424/6347/8862/1265/7097/2268/196527/124930/949/5199/3146"
"BP","GO:0042157","lipoprotein metabolic process",80,0.651345183906823,2.26096971130937,4.43453313505695e-08,4.37047876755057e-06,3.59236083353078e-06,598,"tags=18%, list=5%, signal=17%","336/335/345/344/341/55937/147111/348/255738/4973/3931/9388/51114/3949"
"MF","GO:0070325","lipoprotein particle receptor binding",25,0.841740648766764,2.38750052182242,5.82166792879474e-08,5.65898022229144e-06,4.65145811008676e-06,315,"tags=28%, list=3%, signal=27%","336/335/345/1401/348/255738/1191"
"BP","GO:0006403","RNA localization",173,0.518369713886176,2.02720332975937,7.19777499351693e-08,6.90208261540488e-06,5.67323915207359e-06,3967,"tags=65%, list=33%, signal=44%","1736/908/57510/8607/51602/8480/29107/11260/5901/65083/7203/6741/10576/23225/10204/10575/55651/55110/10694/1069/87178/55795/57122/10574/22948/10212/9631/6780/2091/9688/10189/9804/23165/9793/6950/348995/79023/84321/399664/129401/24148/22916/3178/79228/55308/23279/3087/144983/8570/23511/3192/545/7514/7919/9972/56943/3297/7884/6432/54888/3837/10856/81929/57187/636/4076/3181/9883/1660/79902/6428/54680/100101267/2332/6426/25909/55746/8087/4927/3267/4904/4928/80145/677/170506/65110/9887/4116/10128/9775/65109/92345/4600/23636/29074/10657/23299/23144/65125/8939/53371/26993/11052/26097/8086/55677/29974/6311/9326/4686/25946/7175"
"BP","GO:0034381","plasma lipoprotein particle clearance",32,0.797690172981123,2.36324322720423,7.77748289079755e-08,7.35853581241325e-06,6.04842564181182e-06,598,"tags=44%, list=5%, signal=42%","336/335/345/344/341/55937/84649/3990/348/255738/4481/54209/9388/3949"
"BP","GO:0032787","monocarboxylic acid metabolic process",470,0.394775735395588,1.71543884145738,8.12868918749143e-08,7.58962874663674e-06,6.23837490136981e-06,1052,"tags=20%, list=9%, signal=19%","345/1571/344/341/229/189/1559/10998/1576/718/9104/2628/1066/1565/57761/2593/51085/1555/7364/3990/6319/1645/2180/9518/54658/8876/2938/6652/4051/7366/25902/10993/8942/54578/8529/5629/3638/54541/2203/26227/8884/60481/1545/5947/23305/79746/54206/54905/2584/2819/6307/2184/8870/2194/1593/51302/18/51390/130/2264/6662/259307/9415/3101/4282/9388/3992/5091/11057/80201/2170/2027/125/1312/51181/3553/6507/84129/57834/5209/8309/26031/29785/23498/3939/10196/9380/10588/216/2876/5230/84879/9926/2023/2687"
"CC","GO:0000775","chromosome, centromeric region",205,0.498743549630632,1.98834008295092,8.86554136560495e-08,8.17011448445879e-06,6.71551123811579e-06,2923,"tags=47%, list=25%, signal=36%","1051/79075/6615/221150/113130/4085/6790/5347/11335/83540/891/387103/4751/332/7153/55355/57405/55839/11004/64946/699/81620/991/1063/79980/1058/9212/3070/7272/5905/701/23310/64105/27085/2146/1786/6839/55143/147841/64151/86/57122/10615/55166/2491/6599/79723/10910/9793/26039/348995/54069/11339/79023/3619/54821/10051/91272/23279/11130/81930/1263/54107/9918/3192/9735/23421/7514/3297/197370/55055/64769/81929/84295/8243/91687/79902/283489/10403/220134/6990/55920/401541/5885/8379/2332/25909/79172/55746/134492/6597/4928/9183/54984/1788/1062/9184"
